Masses:	m0 = 0.500000	m1 = 0.500000	
t	x0	y0	z0	x1	y1	z1	px0	py0	pz0	px1	py1	pz1	
7.80000000000000000000e+01	7.88940355324154651839e+00	-1.22807093906418440810e+00	-5.89487131577247769343e+00	-6.75158741595285949444e+00	4.83830908335055909220e+00	-2.41032533183362485119e+00	1.55017974969203248259e-01	2.48834029566888902119e-02	-6.97154676066371742360e-02	-1.22234770569227157999e-01	1.22344246978767813572e-02	-4.26521945597491056179e-02	
7.90000000000000000000e+01	8.13260846384602942294e+00	-1.18091430625676085953e+00	-6.02388565043315349357e+00	-6.93412426764311806693e+00	4.86303546354302351773e+00	-2.50062028624025778356e+00	1.53865852358617549722e-01	2.53649837860882645946e-02	-6.94381078082669106477e-02	-1.21090236863233904896e-01	1.17547441705104713239e-02	-4.29383287123822759979e-02	
8.00000000000000000000e+01	8.37521357716987324693e+00	-1.13301922496239826366e+00	-6.15260227959855843238e+00	-7.11605960595292774684e+00	4.88703412843174778146e+00	-2.59122266300009407303e+00	1.52777536822223419799e-01	2.58292290836067452153e-02	-6.91677133005039745939e-02	-1.20001205287254122944e-01	1.13025811993107197506e-02	-4.32010898973148663171e-02	
8.10000000000000000000e+01	8.61724368385298333806e+00	-1.08442334127984785219e+00	-6.28103377686740405039e+00	-7.29738275040245554237e+00	4.91034461847849001970e+00	-2.68209263406371878347e+00	1.51733114875324925919e-01	2.62551460703340858172e-02	-6.89184216949859512757e-02	-1.18928749032487152126e-01	1.08739467224724020017e-02	-4.34265257825925954371e-02	
8.20000000000000000000e+01	8.85871438909752484392e+00	-1.03517695923111707756e+00	-6.40919081537283741312e+00	-7.47810228552818578862e+00	4.93300750970347934299e+00	-2.77320972581773306231e+00	1.50728748361520309418e-01	2.66503092227380056212e-02	-6.86808731010516704263e-02	-1.17922642541344449563e-01	1.04824249791159694600e-02	-4.36574302552286339085e-02	
8.30000000000000000000e+01	9.09963166025166358963e+00	-9.85315416644698349735e-01	-6.53710025708598330141e+00	-7.65823864282498423250e+00	4.95506760776427057635e+00	-2.86458397408330478484e+00	1.49768880533669546118e-01	2.70139951870582810389e-02	-6.84631789784838906687e-02	-1.16944666681546960429e-01	1.01196888450826340267e-02	-4.38793300419336729234e-02	
8.40000000000000000000e+01	9.34000844272578589766e+00	-9.34882705762657417736e-01	-6.66477494706668416313e+00	-7.83780844567013357249e+00	4.97656642000414972671e+00	-2.95620372172688483658e+00	1.48843737077621940390e-01	2.73508779820033944008e-02	-6.82553696551172345286e-02	-1.16019533052298548514e-01	9.78749983439220275216e-03	-4.40865060391415208851e-02	
8.50000000000000000000e+01	9.57986167803134236465e+00	-8.83945110919617471623e-01	-6.79222730004513497448e+00	-8.01683262627587644999e+00	4.99726489453897215753e+00	-3.04805796409987417306e+00	1.47955435955830577610e-01	2.76636418300427802675e-02	-6.80590241327115735848e-02	-1.15127378169080085701e-01	9.17352065532668972669e-03	-4.42888998993958976635e-02	
8.60000000000000000000e+01	9.81919446319442634774e+00	-8.32522707470540801467e-01	-6.91946585586665197098e+00	-8.19535760953224468039e+00	5.01719705627330458952e+00	-3.14011620755464671007e+00	1.47102685739061794790e-01	2.79582873343191713744e-02	-6.78742889466171506196e-02	-1.14305589984506128509e-01	8.88455484432289048502e-03	-4.44533590355947125228e-02	
8.70000000000000000000e+01	1.00580223284579943765e+01	-7.80617158758131202134e-01	-7.04650102676619649600e+00	-8.37339476278170913304e+00	5.03665769246097116962e+00	-3.23236530229058161012e+00	1.46280525475336348196e-01	2.82372375527825576758e-02	-6.76958829921990301592e-02	-1.13490751704633768826e-01	8.60756184686857321597e-03	-4.46259577464957479798e-02	
8.80000000000000000000e+01	1.02963503732550805125e+01	-7.28248503339891883890e-01	-7.17333684171813690256e+00	-8.55094519309631628801e+00	5.05567348741472954998e+00	-3.32480006042536757604e+00	1.45486468780996719419e-01	2.84985884524697266618e-02	-6.75258991337277930667e-02	-1.12702018631133354942e-01	8.35278334825476261039e-03	-4.47929051879407819081e-02	
8.90000000000000000000e+01	1.05341946474900645114e+01	-6.75445900489586747995e-01	-7.29998458253444848509e+00	-8.72800491534894185008e+00	5.07426314700810721092e+00	-3.41742992987408022998e+00	1.44729748942798913669e-01	2.87474744497508809260e-02	-6.73636682626813226848e-02	-1.11942731881963200569e-01	8.11140901620097803937e-03	-4.49547680570358196284e-02	
9.00000000000000000000e+01	1.07715853633488460872e+01	-6.22214106396749233596e-01	-7.42644835325546637250e+00	-8.90459044584470404970e+00	5.09245050653089403880e+00	-3.51024316252934287519e+00	1.43999799738139144800e-01	2.89789927534952924948e-02	-6.72084727803402282031e-02	-1.11212356323016459125e-01	7.88564770038583696954e-03	-4.51065602217914848882e-02	
9.10000000000000000000e+01	1.10085225263704966636e+01	-5.68597645866733003572e-01	-7.55274174748368842813e+00	-9.08070779170806829939e+00	5.11025864512414251806e+00	-3.60323025341640423846e+00	1.43292891389257576185e-01	2.91843508519970262771e-02	-6.70618508021232906380e-02	-1.10502132592646837295e-01	7.67504295922023013071e-03	-4.52521475116641203051e-02	
9.20000000000000000000e+01	1.12450120930945924869e+01	-5.14627605207487404115e-01	-7.67887041325093377964e+00	-9.25636671132099841941e+00	5.12770489575984722563e+00	-3.69638321634039224151e+00	1.42606412645756269741e-01	2.93879300215069243218e-02	-6.69245659216808896907e-02	-1.09820164801414002498e-01	7.47541719254528683192e-03	-4.53904442167240226857e-02	
9.30000000000000000000e+01	1.14810532433993319756e+01	-4.60296529391878039839e-01	-7.80485165912172629277e+00	-9.43158693596839725615e+00	5.14480737203612736863e+00	-3.78969770050779741766e+00	1.41939895529614473757e-01	2.95779632393158332937e-02	-6.67960159900364280894e-02	-1.09162178714096558263e-01	7.28550574880344487677e-03	-4.55248397948415026160e-02	
9.40000000000000000000e+01	1.17166695378283076678e+01	-4.05635705266387980306e-01	-7.93068245589840081777e+00	-9.60637144706535472949e+00	5.16157891893933307159e+00	-3.88316737141291401514e+00	1.41305358975345962680e-01	2.97553740140720120178e-02	-6.66663338527960780411e-02	-1.08523120484948720765e-01	7.10670092434186138203e-03	-4.56517526513822713419e-02	
9.50000000000000000000e+01	1.19518687139245916029e+01	-3.50662044934247574268e-01	-8.05636976914675706496e+00	-9.78072152452043930282e+00	5.17804123928557480383e+00	-3.97678555324687810213e+00	1.40687498992246334817e-01	2.99221974130531864766e-02	-6.65446277640984323876e-02	-1.07900989402947566909e-01	6.94404775600008551673e-03	-4.57736798288128979295e-02	
9.60000000000000000000e+01	1.21866629319555013211e+01	-2.95387040307216741652e-01	-8.18191510575270797290e+00	-9.95465946283826497165e+00	5.19421253766425561338e+00	-4.07054568323703591659e+00	1.40092257647679213628e-01	3.00796466492224932876e-02	-6.64274141075877483376e-02	-1.07311022852903489855e-01	6.78717373486236418001e-03	-4.58909030680530599655e-02	
9.70000000000000000000e+01	1.24210662234179487484e+01	-2.39824138790585977832e-01	-8.30732660786460819224e+00	-1.01281921286318432607e+01	5.21010319512034492107e+00	-4.16444377572649226948e+00	1.39522668068752714321e-01	3.02300709705354761492e-02	-6.63161140268733878544e-02	-1.06730130671953651889e-01	6.63846748689555111317e-03	-4.60038092228446798826e-02	
9.80000000000000000000e+01	1.26550902133925777804e+01	-1.83989058242011727096e-01	-8.43260970173530743921e+00	-1.03013203355747418044e+01	5.22572420697138273482e+00	-4.25847677711200667261e+00	1.38966513920118189818e-01	3.03694055635906796919e-02	-6.62081300821749235697e-02	-1.06167541684488830889e-01	6.49670965591528370986e-03	-4.61134492691024702737e-02	
9.90000000000000000000e+01	1.28887424323036992035e+01	-1.27892155175822724855e-01	-8.55776694876118249056e+00	-1.04740571260259027753e+01	5.24108674994037126993e+00	-4.35264073456952704788e+00	1.38430484353199295677e-01	3.05060236137232598796e-02	-6.61033054817918436230e-02	-1.05628734489147876885e-01	6.36176603078745898923e-03	-4.62187958783160310339e-02	
1.00000000000000000000e+02	1.31220271955802409991e+01	-7.15449558293516502117e-02	-8.68280529661234545813e+00	-1.06464173184941319761e+01	5.25620419363509849831e+00	-4.44692669563772380315e+00	1.37905930711409135947e-01	3.06312560925549662305e-02	-6.60055471800445464625e-02	-1.05104165108161479170e-01	6.23765114950535978777e-03	-4.63163776929099851865e-02	
